APYGARDOS_NR,APYGARDOS_PAVADINIMAS,APYLINKES_NR,APYLINKES_PAVADINIMAS,RINKEJU_SKAICIUS,VISO_DALYVAVO,BALSADEZEJE_GALIOJANTYS,BALSADEZEJE_NEGALIOJANTYS,PASTU_GALIOJANTYS,PASTU_NEGALIOJANTYS,VARDAS,PAVARDE,PARTIJA,BALSU_BALSADEZEJE,BALSU_PASTU,BALSU_VISO,PAPILDOMO_PROTOKOLO_POZYMIS,RKND_V_AR_ISSIKELE_PATS,RPL_UNIKALUS_NUMERIS,SAV,Sugeneravimo data
20,Klaipėdos miesto,58,Berželio,3482,1254,1127,14,112,1,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,786,54,840,,,20058,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,58,Berželio,3482,1254,1127,14,112,1,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,341,58,399,,,20058,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,59,Girulių,620,374,334,4,36,0,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,211,21,232,,,20059,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,59,Girulių,620,374,334,4,36,0,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,123,15,138,,,20059,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,60,Molo,973,430,376,11,43,0,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,193,22,215,,,20060,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,60,Molo,973,430,376,11,43,0,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,183,21,204,,,20060,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,63,Prekybos uosto,2670,1078,857,12,206,3,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,524,112,636,,,20063,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,63,Prekybos uosto,2670,1078,857,12,206,3,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,333,94,427,,,20063,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,64,S.Daukanto,937,416,352,1,62,1,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,197,29,226,,,20064,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,64,S.Daukanto,937,416,352,1,62,1,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,155,33,188,,,20064,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,65,Kuršių,1597,744,600,15,128,1,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,303,71,374,,,20065,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,65,Kuršių,1597,744,600,15,128,1,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,297,57,354,,,20065,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,66,Politechnikos,1351,600,487,6,104,3,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,275,45,320,,,20066,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,66,Politechnikos,1351,600,487,6,104,3,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,212,59,271,,,20066,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,67,Volungėlės,2535,1061,954,14,92,1,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,628,40,668,,,20067,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,67,Volungėlės,2535,1061,954,14,92,1,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,326,52,378,,,20067,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,68,Bandužių,3620,1306,1150,21,135,0,ARVYDAS,VAITKUS,Politinis komitetas Ištikimi Klaipėdai,812,53,865,,,20068,Klaipėdos miesto savivaldybė,2023-03-24 16:17
20,Klaipėdos miesto,68,Bandužių,3620,1306,1150,21,135,0,AUDRIUS,PETROŠIUS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,338,82,420,,,20068,Klaipėdos miesto savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,1,Gargždų,3261,1450,905,5,536,4,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,713,391,1104,,,21001,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,1,Gargždų,3261,1450,905,5,536,4,JUSTAS,RUŠKYS,Liberalų sąjūdis,192,145,337,,,21001,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,2,Gargždų,3758,1866,1304,3,553,6,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,903,375,1278,,,21002,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,2,Gargždų,3758,1866,1304,3,553,6,JUSTAS,RUŠKYS,Liberalų sąjūdis,401,178,579,,,21002,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,3,Gargždų,3084,1220,866,5,348,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,672,243,915,,,21003,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,3,Gargždų,3084,1220,866,5,348,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,194,105,299,,,21003,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,4,Gargždų,2063,951,567,2,379,3,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,434,275,709,,,21004,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,4,Gargždų,2063,951,567,2,379,3,JUSTAS,RUŠKYS,Liberalų sąjūdis,133,104,237,,,21004,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,5,Endriejavo,981,350,248,2,99,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,206,76,282,,,21005,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,5,Endriejavo,981,350,248,2,99,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,42,23,65,,,21005,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,6,Judrėnų,491,162,122,0,40,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,107,33,140,,,21006,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,6,Judrėnų,491,162,122,0,40,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,15,7,22,,,21006,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,7,Žadeikių,225,100,63,2,35,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,50,28,78,,,21007,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,7,Žadeikių,225,100,63,2,35,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,13,7,20,,,21007,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,8,Daukšaičių,324,119,96,1,22,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,73,19,92,,,21008,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,8,Daukšaičių,324,119,96,1,22,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,23,3,26,,,21008,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,9,Pėžaičių,521,155,82,2,69,2,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,67,55,122,,,21009,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,9,Pėžaičių,521,155,82,2,69,2,JUSTAS,RUŠKYS,Liberalų sąjūdis,15,14,29,,,21009,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,10,Šalpėnų,306,121,92,2,27,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,70,20,90,,,21010,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,10,Šalpėnų,306,121,92,2,27,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,22,7,29,,,21010,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,11,Veiviržėnų,1088,411,311,1,98,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,228,79,307,,,21011,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,11,Veiviržėnų,1088,411,311,1,98,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,83,19,102,,,21011,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,12,Girininkų,453,156,114,2,37,3,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,98,34,132,,,21012,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,12,Girininkų,453,156,114,2,37,3,JUSTAS,RUŠKYS,Liberalų sąjūdis,16,3,19,,,21012,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,13,Lapių,530,184,133,1,50,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,103,38,141,,,21013,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,13,Lapių,530,184,133,1,50,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,30,12,42,,,21013,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,14,Tilvikų,193,58,44,0,14,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,38,12,50,,,21014,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,14,Tilvikų,193,58,44,0,14,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,6,2,8,,,21014,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,15,Vėžaičių,2404,944,713,4,226,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,559,184,743,,,21015,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,15,Vėžaičių,2404,944,713,4,226,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,154,42,196,,,21015,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,16,Priekulės,2222,730,585,9,133,3,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,438,94,532,,,21016,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,16,Priekulės,2222,730,585,9,133,3,JUSTAS,RUŠKYS,Liberalų sąjūdis,147,39,186,,,21016,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,17,Agluonėnų,953,310,258,3,49,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,168,38,206,,,21017,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,17,Agluonėnų,953,310,258,3,49,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,90,11,101,,,21017,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,18,Dovilų,3320,952,789,8,155,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,609,113,722,,,21018,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,18,Dovilų,3320,952,789,8,155,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,180,42,222,,,21018,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,19,Ketvergių,2060,409,351,1,56,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,218,40,258,,,21019,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,19,Ketvergių,2060,409,351,1,56,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,133,16,149,,,21019,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,20,Šiūparių,671,173,121,0,52,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,79,43,122,,,21020,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,20,Šiūparių,671,173,121,0,52,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,42,9,51,,,21020,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,21,Dauparų,1690,574,445,3,125,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,293,84,377,,,21021,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,21,Dauparų,1690,574,445,3,125,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,152,41,193,,,21021,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,22,Kvietinių,900,330,248,3,79,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,179,59,238,,,21022,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,22,Kvietinių,900,330,248,3,79,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,69,20,89,,,21022,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,23,Girkalių,632,180,132,0,47,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,88,36,124,,,21023,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,23,Girkalių,632,180,132,0,47,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,44,11,55,,,21023,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,24,Kretingalės,1283,345,290,2,53,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,227,42,269,,,21024,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,24,Kretingalės,1283,345,290,2,53,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,63,11,74,,,21024,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,25,Plikių,955,290,231,0,58,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,190,39,229,,,21025,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,25,Plikių,955,290,231,0,58,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,41,19,60,,,21025,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,26,Drevernos,557,180,137,3,40,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,101,28,129,,,21026,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,26,Drevernos,557,180,137,3,40,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,36,12,48,,,21026,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,27,Kalotės,2036,564,485,4,75,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,279,38,317,,,21027,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,27,Kalotės,2036,564,485,4,75,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,206,37,243,,,21027,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,28,Venckų,547,173,125,0,48,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,109,39,148,,,21028,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,28,Venckų,547,173,125,0,48,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,16,9,25,,,21028,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,29,Jakų,1413,475,425,8,42,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,282,22,304,,,21029,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,29,Jakų,1413,475,425,8,42,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,143,20,163,,,21029,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,30,Slengių,3166,955,859,5,91,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,551,56,607,,,21030,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,30,Slengių,3166,955,859,5,91,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,308,35,343,,,21030,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,31,Dituvos,3618,726,612,5,105,4,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,439,74,513,,,21031,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,31,Dituvos,3618,726,612,5,105,4,JUSTAS,RUŠKYS,Liberalų sąjūdis,173,31,204,,,21031,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,32,Karklės,1397,376,317,2,57,0,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,177,34,211,,,21032,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,32,Karklės,1397,376,317,2,57,0,JUSTAS,RUŠKYS,Liberalų sąjūdis,140,23,163,,,21032,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,33,Gindulių,2174,671,599,4,67,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,385,43,428,,,21033,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,33,Gindulių,2174,671,599,4,67,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,214,24,238,,,21033,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,34,Trušelių,3508,1019,932,0,86,1,BRONIUS,MARKAUSKAS,Lietuvos valstiečių ir žaliųjų sąjunga,655,56,711,,,21034,Klaipėdos rajono savivaldybė,2023-03-24 16:17
21,Klaipėdos rajono,34,Trušelių,3508,1019,932,0,86,1,JUSTAS,RUŠKYS,Liberalų sąjūdis,277,30,307,,,21034,Klaipėdos rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,1,Adomynės,355,190,132,3,54,1,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,88,20,108,,,23001,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,1,Adomynės,355,190,132,3,54,1,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,44,34,78,,,23001,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,2,Alizavos,454,228,164,1,62,1,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,108,46,154,,,23002,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,2,Alizavos,454,228,164,1,62,1,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,56,16,72,,,23002,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,3,Antašavos,452,205,132,1,72,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,70,38,108,,,23003,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,3,Antašavos,452,205,132,1,72,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,62,34,96,,,23003,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,4,Aukštupėnų,652,382,241,3,137,1,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,138,86,224,,,23004,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,4,Aukštupėnų,652,382,241,3,137,1,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,103,51,154,,,23004,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,5,Biliūnų,163,65,53,0,12,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,29,6,35,,,23005,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,5,Biliūnų,163,65,53,0,12,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,24,6,30,,,23005,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,6,Juodpėnų,214,128,93,2,33,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,59,15,74,,,23006,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,6,Juodpėnų,214,128,93,2,33,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,34,18,52,,,23006,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,7,Račiupėnų,2178,1098,722,8,365,3,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,478,254,732,,,23007,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,7,Račiupėnų,2178,1098,722,8,365,3,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,244,111,355,,,23007,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,8,Kupos,1598,843,469,6,365,3,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,288,204,492,,,23008,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,8,Kupos,1598,843,469,6,365,3,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,181,161,342,,,23008,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,9,Senamiesčio,1486,794,436,5,350,3,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,274,234,508,,,23009,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,9,Senamiesčio,1486,794,436,5,350,3,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,162,116,278,,,23009,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,10,Laičių,161,78,55,0,23,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,32,13,45,,,23010,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,10,Laičių,161,78,55,0,23,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,23,10,33,,,23010,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,11,Lukonių,352,153,111,3,39,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,77,26,103,,,23011,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,11,Lukonių,352,153,111,3,39,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,34,13,47,,,23011,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,12,Migonių,136,65,37,1,27,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,30,17,47,,,23012,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,12,Migonių,136,65,37,1,27,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,7,10,17,,,23012,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,13,Naivių,252,146,97,0,49,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,47,30,77,,,23013,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,13,Naivių,252,146,97,0,49,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,50,19,69,,,23013,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,14,Noriūnų,1109,482,356,2,124,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,175,67,242,,,23014,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,14,Noriūnų,1109,482,356,2,124,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,181,57,238,,,23014,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,15,Paketurių,489,250,152,2,96,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,94,42,136,,,23015,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,15,Paketurių,489,250,152,2,96,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,58,54,112,,,23015,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,16,Rudilių,348,153,116,1,36,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,63,26,89,,,23016,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,16,Rudilių,348,153,116,1,36,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,53,10,63,,,23016,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,17,Salamiesčio,450,209,141,0,68,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,86,35,121,,,23017,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,17,Salamiesčio,450,209,141,0,68,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,55,33,88,,,23017,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,18,Skapiškio,539,272,191,2,79,0,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,107,46,153,,,23018,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,18,Skapiškio,539,272,191,2,79,0,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,84,33,117,,,23018,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,19,Skverbų,355,149,100,1,47,1,VIDMANTAS,PALIULIS,Lietuvos valstiečių ir žaliųjų sąjunga,77,35,112,,,23019,Kupiškio rajono savivaldybė,2023-03-24 16:17
23,Kupiškio rajono,19,Skverbų,355,149,100,1,47,1,DAINIUS,BARDAUSKAS,Tėvynės sąjunga-Lietuvos krikščionys demokratai,23,12,35,,,23019,Kupiškio rajono savivaldybė,2023-03-24 16:17
